host_id,title,description,address,lat,lng,bathroom_count,bed_count,bedroom_count,header_count_capacity,cleaning_fee,daily_price,lodging_tax_ratio,sale_ratio,service_fee,rating_star_score,review_count
178,다우리조텔[한국관광 품질인증/Korea Quality],"Owner talk side we best. Position cause official whole car several require. Such number executive move. Appear key cover top Congress play plant born.
Actually dark often smile if.",강원도 강릉시 강동면 정동등명길 43,129.0148492225,129.0148492225,3,1,3,8,9900,864200,10,7,2200,2.68,250
412,다우모텔 [한국관광 품질인증/Korea Quality],Prevent fly wall section modern. Ok too stop goal college writer world learn. Right some message production.,경상북도 안동시 풍산읍 장터중앙길 66,128.5698253914,128.5698253914,1,1,1,8,8500,970800,10,2,2100,1.22,472
143,다이아모텔,"Forward financial pick mission style color. Research main teach effect.
Door line second benefit serious include catch. Including stuff after hard point word. Wonder single arm operation.",전라남도 여수시 교동남1길 6-3,127.7333017539,127.7333017539,2,3,2,7,6100,315600,10,5,1400,3.48,121
237,다인촌,"During we there despite them.
Firm direction idea. Movement interesting see Mr.
Far media short lose foot. Clearly wonder TV bed blue region. Eight marriage role every talk same.",경상남도 양산시 원동면 청수골길 14,129.0081694902,129.0081694902,1,2,5,4,5500,805600,10,5,3300,3.66,271
300,다인펜션,"Hour carry son air again none trial. Defense miss stock although sort bill. American walk per police.
Campaign her why wall.
Arrive book subject surface half charge. Home structure science still.",강원도 홍천군 서면 한서로 1466,127.6317928243,127.6317928243,2,3,4,9,6500,242800,10,6,3500,1.32,130
190,다자연한옥스테이 [한국관광 품질인증/Korea Quality],"Miss according common challenge kid back week.
Note collection argue six smile responsibility answer right. Lay Mr indeed. Industry between offer yeah hope success act operation.",서울특별시 종로구 율곡로10길 81-3,126.9918362628,126.9918362628,1,3,1,9,6700,800500,10,2,5000,1.07,245
150,다차펜션,Produce value theory there agree reduce unit attention. Economic my news fly network single social plant. First example address live simple win war.,강원도 평창군 봉평면 진조길 104-41,128.3408782034,128.3408782034,3,3,3,9,3200,345400,10,10,4400,1.84,404
354,다향소축[한국관광 품질인증/Korea Quality],"Most natural cold respond not time degree. Thank black wind travel officer center above general.
Price face general song agent figure. He suddenly seven indicate next.",전라남도 강진군 도암면 다산초당1길 7-5,126.7489142648,126.7489142648,2,2,5,4,2100,308400,10,5,1600,2.8,350
51,다향펜션,Charge win say religious. Class PM only total perform act. Process ability former ahead become truth collection.,경상남도 통영시 용남면 용남해안로 364,128.4514802185,128.4514802185,2,2,5,6,7200,599800,10,7,2100,2.67,293
443,다호,Office customer white food improve partner. Life check born month list movie. Bank whether your property why toward meet author. Partner child chair where say wish.,전라북도 군산시 구영7길 101,126.7112045689,126.7112045689,1,2,4,8,7500,126200,10,6,2900,3.36,203
443,단경 [한국관광 품질인증/Korea Quality],Help enough ahead lot I sister when. Generation amount executive walk. Everyone attorney way nearly something drive ok particularly.,전라북도 전주시 완산구 한지길 99,127.1540806476,127.1540806476,1,3,1,8,3100,614100,10,10,2000,4.13,47
434,단양관광호텔,Skill rich travel agreement up table three newspaper. Adult outside result else garden second arrive. Black in toward conference important management. Keep will enjoy woman environmental.,충청북도 단양군 단양읍 삼봉로 31,128.3481446390,128.3481446390,2,3,1,9,3000,132200,10,6,4500,3.6,17
495,단양추억펜션,"Understand each center trouble smile traditional capital. Onto safe both community only human minute.
Staff evening per rule mother. With keep large receive know from race can.",충청북도 단양군 가곡면 가대1길 55,128.4094123770,128.4094123770,1,3,2,5,4900,862200,10,7,600,4.51,214
226,단촌서원고택 [한국관광 품질인증/Korea Quality],Difference involve mention hit couple. Structure so fish. News explain upon will low their.,충청북도 단양군 단성면 북상하리길 103-10,128.3352223243,128.3352223243,3,2,2,8,5500,783800,10,7,4800,3.89,286
125,달,Pass system hour major necessary actually. Federal east score what with.,전라북도 군산시 구영3길 21-2,126.7071716489,126.7071716489,2,3,4,4,5600,14800,10,8,2900,3.69,197
242,달[한국관광 품질인증/Korea Quality],Brother factor part create. Series power nice turn century. Clearly partner prepare reveal per class particularly.,전라북도 군산시 구영3길 21-2,126.7071910901,126.7071910901,2,3,3,3,4100,950600,10,3,2800,2.6,195
156,달강,"Help argue open act miss party number. Those town pick make thousand interest history.
Shoulder own happy home station dog.
Throughout look analysis per gas add care.",경상남도 진주시 대평면 호반로 405,127.9912127660,127.9912127660,2,1,2,2,4700,721700,10,2,2000,4.27,227
63,달비채별비채펜션,"Major author account situation authority. Entire recent room hour sometimes or.
Public senior political sign. Despite record yeah growth tell professional.",경상남도 통영시 용남면 장문로 234-17,128.4349090895,128.4349090895,3,2,2,7,5000,231600,10,1,4100,3.33,21
401,달빛마을,Near leave quickly rule. Defense catch morning through.,강원도 정선군 사북읍 말고개길 90-11,128.8209614100,128.8209614100,3,2,5,8,1100,31800,10,5,1400,1.78,368
333,달빛미소,Involve now improve church analysis news. Score easy subject knowledge operation meeting. Send stock television else dream reveal team pretty. Response common most.,전라남도 강진군 성전면 달빛한옥길 49,126.7179158487,126.7179158487,2,3,4,2,4200,136800,10,3,3600,3.65,407
327,달빛미소 [한국관광 품질인증/Korea Quality],Present soldier box allow agency attention write. Less leg line role small tough resource investment. Wait across much power during store expect.,전라남도 강진군 성전면 달빛한옥길 49,126.7179158487,126.7179158487,2,1,1,1,2600,835900,10,4,1300,1.78,104
226,달빛신라,"Deal world home would water character. Difference finish fight forward determine nothing. Training measure no risk similar natural lose.
Approach such what. Analysis cut science into space mind.",경상북도 경주시 쪽샘길 4-3,129.2186866432,129.2186866432,3,1,1,7,5400,506400,10,3,3000,4.37,85
208,달빛의 속삭임,Crime measure rule technology play page head. Where water cup make little ability marriage. Hot name notice technology order.,경상남도 고성군 하이면 자란만로 767-17,128.1606821207,128.1606821207,3,1,2,7,8500,849800,10,3,800,4.46,281
15,달빛이머무는집,Law arm spring possible southern be. Foot allow company. Start item interview.,경기도 양평군 강상면 세월길147번길 201,127.4989438570,127.4989438570,1,1,2,3,8200,365400,10,7,1100,1.5,419
69,달빛한옥 수류화개 [한국관광 품질인증/Korea Quality],"White mention particularly network much teach want. Be but shoulder which she race year husband.
Already building admit article. Region parent quite us identify similar.",전라남도 강진군 성전면 달빛한옥길 5,126.7170048514,126.7170048514,2,3,5,6,4900,737100,10,8,1000,4.9,277
401,달빛한옥체험 별유풍경 [한국관광 품질인증/Korea Quality],Value different do within share seek. Bank buy still page new. Class he good shoulder action attorney.,전라남도 강진군 성전면 달빛한옥길 32,126.7190018729,126.7190018729,1,2,1,10,3400,358600,10,9,3700,2.86,450
399,달아펜션,"Improve owner boy red he. Director take know of. Performance wish same.
Rate range course score sort that. Three concern appear himself call people level while.",경상남도 통영시 산양읍 중화윗길 43-5,128.3931068175,128.3931068175,1,1,1,9,6400,309000,10,9,2700,2.01,455
264,달의 정원 [한국관광 품질인증/Korea Quality],"Specific season allow care dream his. Gas simple suffer how. Seek little deal game.
First result current fast. Exist yard support strong.
Lead sometimes real feel. Player baby page small ask.",경상남도 합천군 가야면 치인1길 13-31,128.0873319214,128.0873319214,3,3,2,5,4600,409600,10,2,3300,1.27,336
146,달집북촌,"Increase nice defense together federal. Bad group media different.
Beautiful animal most shoulder soon. End gas guy water. Remain production society first role.",서울특별시 종로구 북촌로11길 78-3,126.9813535162,126.9813535162,1,3,5,1,3600,352700,10,5,2200,3.4,57
45,달팽이,"Add physical physical event may nature. Where rule same young necessary. Environment officer want PM.
Ask fall property down name wife.",전라북도 남원시 산내면 산내원천길 71,127.6166029530,127.6166029530,3,2,3,6,1200,761400,10,3,4300,3.19,100
112,담소정[한국관광 품질인증/Korea Quality],"Enough market wonder wind green situation. Result particular surface.
Source lot fly common dinner third. Five station both study green prepare full.",서울특별시 종로구 북촌로9길 16-2,126.9842978496,126.9842978496,3,3,4,8,9700,660800,10,9,800,4.39,91
278,담앤루리조트,Fear personal its. Attention give us store never employee pressure. Style often write it use.,제주특별자치도 서귀포시 이어도로343번길 63,126.4515573305,126.4515573305,1,2,4,5,4100,646000,10,1,3000,1.31,333
247,담양리조트,"Nice apply president child trial usually argue drive. Already everybody affect level prevent else. Can edge visit board.
Bring every business only concern husband marriage.",전라남도 담양군 금성면 금성산성길 202,127.0243815575,127.0243815575,1,1,2,7,9300,957000,10,10,700,4.57,298
455,담양펜션스테이,"Worker by alone these. Want beyond think suddenly along.
Partner today life heart coach party stock. Safe dog give program. Operation response get high finish perform.",전라남도 담양군 용면 추월산로 1229,126.9925718429,126.9925718429,2,3,1,9,5800,369800,10,3,4900,3.04,42
211,당진호텔,Including teacher which point place. Animal thing more phone exactly say ago. Entire unit week institution enjoy sign meeting.,충청남도 당진시 송악읍 반촌로 192,126.7014201395,126.7014201395,1,1,3,2,9400,557200,10,6,3100,3.31,286
132,당항포관광지 펜션 [한국관광 품질인증/Korea Quality],"Buy dinner language treatment series. Will any life job service buy meet. Involve speech close join hair add blue pressure.
Quickly few daughter be yes key improve.",경상남도 고성군 회화면 당항만로 1116,128.3986687125,128.3986687125,3,2,2,9,9800,618800,10,6,2800,4.43,451
210,대관령 품안에펜션,"Main scene value industry clear.
Include seem president establish usually. Culture upon give politics accept.",강원도 평창군 대관령면 꽃밭양지길 372,128.7133764372,128.7133764372,1,2,3,7,9400,86500,10,6,4200,4.22,369
24,대관령800마을,Per because Congress senior. Experience despite require. Own including program back economy candidate individual.,강원도 평창군 대관령면 가시머리길 52-23,128.7441157181,128.7441157181,3,1,2,6,5100,109400,10,1,2600,1.41,186
177,대관령그린필드펜션,"Call condition natural rate cut. Bring future song pull despite. Fund marriage pull official degree customer medical inside.
Gun look water husband follow place. Result people but. Would leave fly.",강원도 평창군 대관령면 차항길 192-77,128.6943556966,128.6943556966,3,2,3,3,7200,318500,10,8,2300,4.11,193
148,대관령로뎀나무,"Mother away agency mother. Also sister rise subject hundred.
East guess why provide table husband then. Against political seven who water tough.",강원도 평창군 대관령면 올림픽로 1012,128.6536978883,128.6536978883,1,3,2,1,5500,995700,10,3,4600,3.58,202
